,Unnamed: 0,Smiles_A,Smiles_B,natoms,Ea_DFT,Ea_nn,Diff_MolA,Eb_DFT,Eb_nn,Diff_molB,Diff_abi,Diff_NN,Diff_NN_abi,n_atoms
287,287,[O-][N+](C(C(c1c2cccc1)=O)C2=O)=O,[O-][N+](C(C(c1c2cccc1)=O)=C2O)=O,14.0,-2234.776484725351,-2228.681883682251,-6.094601043100282,-2235.5870622286134,-2223.1237167892455,-12.463345439367911,-0.810577503262266,5.558166893005363,6.36874439626763,14
288,288,CCOC(C1NC=CC1=O)=O,CCOC(c([nH]cc1)c1O)=O,11.0,-2125.2033089673473,-2123.464135826111,-1.7391731412362788,-2133.8635333398597,-2131.4017351226807,-2.4617982171789663,-8.660224372512403,-7.937599296569714,0.7226250759426875,11
289,289,CC(C1Nc(cccc2)c2C1=O)=O,CC(c([nH]c1c2cccc1)c2O)=O,13.0,-2520.7751791435626,-2515.6220076141362,-5.1531715294268,-2523.6176429441,-2515.991308753967,-7.626334190133092,-2.842463800537644,-0.36930113983135016,2.473162660706293,13
290,290,CC(C1OC=CC1=O)=O,CC(c(occ1)c1O)=O,9.0,-1647.2659987371505,-1646.8928909225465,-0.3731078146040545,-1644.3052392494205,-1644.1847998580936,-0.12043939132718152,2.9607594877300016,2.7080910644531286,-0.252668423276873,9
291,291,CC(C1Oc(cccc2)c2C1=O)=O,CC(c(oc1c2cccc1)c2O)=O,13.0,-2444.516703502664,-2440.166166481018,-4.350537021645779,-2438.3958224298103,-2433.942413017273,-4.45340941253744,6.120881072853535,6.223753463745197,0.10287239089166178,13
292,292,O=C1c(cccc2)c2NC1c1ncccc1,Oc1c(-c2ncccc2)[nH]c2c1cccc2,16.0,-3077.046958909133,-3055.668359436035,-21.37859947309744,-3072.9795290889533,-3046.0925691375733,-26.886959951380053,4.0674298201793135,9.575790298461923,5.508360478282611,16
293,293,O=C1C=COC1c1nc2ccccc2nc1,Oc1c(-c2nc3ccccc3nc2)occ1,16.0,-2867.410593919306,-2850.32443384552,-17.086160073785774,-2862.5329455410856,-2843.6903848800653,-18.842560661020343,4.877648378219874,6.63404896545444,1.7564005872345658,16
294,294,O=C(C1Oc(cccc2)c2C1=O)c1ccccc1,Oc1c(C(c2ccccc2)=O)oc2c1cccc2,18.0,-3390.9399898482684,-3374.4538889465334,-16.486100901735426,-3381.886700944353,-3356.7165258636473,-25.170175080705576,9.053288903915472,17.737363082885622,8.684074178970151,18
295,295,Oc1cc(O)c(C(C(C(c2ccccc2)=O)O2)=O)c2c1,O/C(/c1ccccc1)=C1/Oc2cc(O)cc(O)c2C1=O,20.0,-3586.9054633686897,-3564.407686569213,-22.497776799476014,-3574.4941102476673,-3544.607585723877,-29.88652452378983,12.411353121022785,19.8001008453366,7.3887477243138155,20
296,296,CCOC(C(C1=O)=CNC1C#N)=O,CCOC(c1c[nH]c(C#N)c1O)=O,13.0,-2316.8016264586245,-2314.3182259368896,-2.483400521734893,-2322.028809723045,-2320.702965843201,-1.3258438798443422,-5.227183264420546,-6.384739906311097,-1.157556641890551,13
297,297,COC(C1=CNCC1=O)=O,COC(c1c[nH]cc1O)=O,10.0,-1833.1791802884152,-1833.3009401550294,0.12175986661418392,-1825.553973366351,-1825.2672768173215,-0.2866965490293296,7.6252069220640815,8.033663337707594,0.4084564156435136,10
298,298,CC(C1=COCC1=O)=O,CC(c1cocc1O)=O,9.0,-1649.5533975940991,-1649.5867307281494,0.03333313405028093,-1641.8580281659165,-1641.805015571594,-0.05301259432212646,7.6953694281828575,7.781715156555265,0.0863457283724074,9
299,299,Oc1c(C=O)occ1,O/C=C1/OC=CC1=O,8.0,-1344.989323021329,-1344.8876029129026,-0.10172010842620692,-1337.355033277697,-1336.8096023254395,-0.5454309522574476,7.634289743632053,8.078000587463293,0.4437108438312407,8
300,300,CCOC(C(c(ccnc1)c1N1)C1=O)=O,CCOC(c(c(ccnc1)c1[nH]1)c1O)=O,15.0,-2802.7674330623995,-2797.820157119751,-4.947275942648048,-2807.642566313532,-2797.198907798767,-10.443658514765048,-4.8751332511328656,0.6212493209841341,5.496382572117,15
301,301,N#CC(c(ccnc1)c1N1)C1=O,N#Cc(c(ccnc1)c1[nH]1)c1O,12.0,-2032.4519950420774,-2031.623745552063,-0.8282494900145139,-2029.854545279302,-2025.3841573562624,-4.47038792303988,2.597449762775341,6.239588195800708,3.642138433025366,12
302,302,CCOC(C(C(C)=NO1)C1=O)=O,CCOC(c1c(O)onc1C)=O,12.0,-2212.0016955779315,-2211.975713539124,-0.02598203880779693,-2218.9616375912938,-2217.3882008972173,-1.5734366940773723,-6.9599420133627055,-5.412487358093131,1.5474546552695756,12
303,303,CC(C(C=NN1C)C1=O)=O,C/C(/O)=C(\C=NN1C)/C1=O,10.0,-1887.7273943034131,-1887.1773843841552,-0.5500099192577181,-1881.1780241890926,-1882.4135932159425,1.2355690268495891,6.549370114320028,4.76379116821272,-1.7855789461073073,10
304,304,CC(C(C(C)=NO1)C1=O)=O,C/C(/O)=C(/C(C)=NO1)\C1=O,10.0,-1810.3827245264715,-1810.9468729705807,0.5641484441098328,-1809.3377984293152,-1808.7245562973026,-0.6132421320128287,1.0449260971561216,2.222316673278783,1.1773905761226615,10
305,305,CCOC(C(C=NN1C)C1=O)=O,CCOC(c(cnn1C)c1O)=O,12.0,-2289.1031893427776,-2288.9026012802124,-0.20058806256520256,-2300.637957308681,-2297.876847702026,-2.761109606655282,-11.53476796590394,-8.97424642181386,2.5605215440900797,12
306,306,COC(C(C=NO1)C1=O)=O,COC(c1c(O)onc1)=O,10.0,-1614.424508352509,-1614.9975179672242,0.5730096147149197,-1623.0096755106156,-1622.5413602600095,-0.4683152506058832,-8.585167158106287,-7.5438422927854845,1.041324865320803,10
307,307,CCC(C1)=NN(C(C)=O)C1=O,CCc1nn(C(C)=O)c(O)c1,11.0,-2193.740390392406,-2193.409842086792,-0.3305483056137746,-2196.0188928032094,-2194.769693687439,-1.2491991157703524,-2.278502410803412,-1.3598516006468344,0.9186508101565778,11
308,308,C/C(/O)=C/C(c1ccccc1)=O,CC(/C=C(/c1ccccc1)\O)=O,12.0,-2461.2194180943593,-2461.964082687378,0.7446645930190243,-2479.56105485626,-2477.1487110214234,-2.41234383483652,-18.341636761901103,-15.184628334045556,3.157008427855544,12
309,309,C/C(/O)=C/C(c(cc1)ccc1[N+]([O-])=O)=O,CC(/C=C(/c(cc1)ccc1[N+]([O-])=O)\O)=O,15.0,-2647.075661009853,-2642.5016689224244,-4.5739920874289055,-2664.092409419381,-2658.2155291900635,-5.876880229317522,-17.016748409527732,-15.71386026763912,1.3028881418886158,15
310,310,C/C(/O)=C/C(c(cc1)ccc1OC)=O,CC(/C=C(/c(cc1)ccc1OC)\O)=O,14.0,-2848.340777676019,-2846.653239189148,-1.68753848687129,-2866.8832085513122,-2862.2571360397333,-4.6260725115785135,-18.54243087529312,-15.603896850585894,2.938534024707224,14
311,311,CC(CC(/C=C(/C)\O)=O)=O,C/C(/O)=C/C(/C=C(/C)\O)=O,10.0,-2089.730041226492,-2089.295423171997,-0.4346180544953313,-2077.2775637702844,-2075.2077898864745,-2.0697738838098303,12.452477456207815,14.087633285522315,1.635155829314499,10
312,312,O/C(/c1ccccc1)=C\C(CC(c1ccccc1)=O)=O,O/C(/c1ccccc1)=C\C(/C=C(/c1ccccc1)\O)=O,20.0,-3981.887285242376,-3972.4462111358644,-9.441074106511225,-3968.3062060227226,-3956.838091690063,-11.468114332659752,13.581079219652565,15.608119445801096,2.0270402261485287,20
313,313,CC(CC(CC(C)=O)=O)=O,CC(CC(/C=C(/C)\O)=O)=O,10.0,-2086.6294807113222,-2086.661931289673,0.03245057835101761,-2089.730080133129,-2089.295775054932,-0.4343050781972124,-3.1005994218071464,-2.6338437652589164,0.4667556565482301,10
314,314,[O-][N+](CC(c1ccccc1)=O)=O,[O-][N+](/C=C(/c1ccccc1)\O)=O,12.0,-2099.485326687388,-2099.554042304993,0.0687156176049939,-2100.3581943742506,-2095.3583661346433,-4.999828239607268,-0.8728676868627191,4.195676170349543,5.068543857212261,12
315,315,CCOC(CC(C)=O)=O,CCOC(/C=C(/C)\O)=O,9.0,-1934.0217206671066,-1933.8852694702148,-0.1364511968915849,-1935.9618562844792,-1934.5441702651974,-1.417686019281291,-1.9401356173725617,-0.6589007949828556,1.281234822389706,9
316,316,COC(CC(c1ncccc1)=O)=O,COC(/C=C(/c1ncccc1)\O)=O,13.0,-2458.785354322818,-2457.4436185684203,-1.3417357543976325,-2451.0038179474022,-2447.6160560302733,-3.3877619171285005,7.781536375416181,9.827562538147047,2.046026162730868,13
317,317,O=C1OCC(CCC2)C1C2=O,OC(CCCC1CO2)=C1C2=O,11.0,-2252.5876436674553,-2252.4163876190187,-0.17125604843613473,-2246.4380833690493,-2245.9767539749146,-0.4613293941351913,6.149560298405049,6.439633644104107,0.2900733456990565,11
318,318,CC(/C=C/O)=O,CC(CC=O)=O,6.0,-1222.9226508964105,-1222.8302333106994,-0.09241758571101856,-1229.454068726719,-1229.3552865371705,-0.09878218954850126,-6.531417830308556,-6.525053226471073,0.0063646038374827185,6
319,319,CC(/C(/c1ccccc1)=C(/C)\O)=O,CC(C(C(C)=O)c1ccccc1)=O,13.0,-2771.1358179351305,-2766.6551171951296,-4.480700740000884,-2766.6197642513953,-2763.52423878479,-3.095525466604613,4.516053683735663,3.130878410339392,-1.3851752733962712,13
320,320,CN(C)C(/C(/[N+]([O-])=O)=C(/N(C)C)\O)=O,CN(C)C(C(C(N(C)C)=O)[N+]([O-])=O)=O,14.0,-2619.127586866983,-2619.1674318237306,0.03984495674740174,-2638.3323602591195,-2635.6967807922365,-2.635579466882973,-19.204773392136303,-16.52934896850593,2.675424423630375,14
321,321,CC(C(C(C)=O)=C(C)O)=O,CC(C(C(C)=O)C(C)=O)=O,10.0,-2087.924691443108,-2089.6589182434077,1.7342268003003485,-2084.1288131376637,-2085.1136463775633,0.984833239899217,3.7958783054436935,4.545271865844825,0.7493935604011313,10
322,322,CC(/C(/C(c1ccccc1)=O)=C(/C)\O)=O,CC(C(C(C)=O)C(c1ccccc1)=O)=O,15.0,-3019.3491224584877,-3016.582962478638,-2.7661599798493626,-3029.1372288212488,-3026.8769458465576,-2.2602829746911084,-9.788106362761482,-10.293983367919736,-0.5058770051582542,15
323,323,CCOC(/C(/C(C)=O)=C(\C)/O)=O,CCOC(C(C(C)=O)C(C)=O)=O,12.0,-2476.773222275823,-2476.843276634216,0.07005435839300844,-2488.2193784504348,-2487.156965446472,-1.0624130039623196,-11.446156174611133,-10.313688812255805,1.1324673623553279,12
324,324,CC(/C(/C=O)=C(/C)\O)=O,CC(C(C=O)C(C)=O)=O,9.0,-1779.6968812563941,-1780.2507170562744,0.5538357998802894,-1783.6191170846434,-1784.3737294006348,0.7546123159911531,-3.9222358282495406,-4.123012344360404,-0.20077651611086367,9
325,325,CC(C)(C(CC1)/C2=C(\C)/O)C1(C)C2=O,CC(C)(C(CC1)C2C(C)=O)C1(C)C2=O,14.0,-3315.740278523427,-3312.507009613037,-3.2332689103900516,-3310.2525173037675,-3308.8294810638426,-1.4230362399252954,5.4877612196592045,3.6775285491944487,-1.8102326704647569,14
326,326,[O-][N+](C(Cc1c2cccc1)C2=O)=O,[O-][N+](C(Cc1c2cccc1)=C2O)=O,13.0,-2269.1355618535704,-2263.8717606124883,-5.263801241082547,-2270.2585786292207,-2260.419085258484,-9.839493370736818,-1.1230167756502851,3.4526753540039863,4.575692129654271,13
327,327,[O-][N+](C(CCCC1)C1=O)=O,[O-][N+](C(CCCC1)=C1O)=O,10.0,-1906.8219463944467,-1907.2533614501956,0.4314150557486301,-1910.0015570765286,-1906.9079883499146,-3.0935687266137397,-3.179610682081602,0.3453731002807672,3.5249837823623693,10
328,328,[O-][N+](C(CCC1)C1=O)=O,[O-][N+](C(CCC1)=C1O)=O,9.0,-1610.5397063749356,-1610.6163994903563,0.07669311542076684,-1611.8755362829968,-1609.9872328033448,-1.888303479651995,-1.3358299080612142,0.6291666870115478,1.9649965950727621,9
329,329,CCOC(CC#N)=O,CCO/C(/O)=C/C#N,8.0,-1568.238082068549,-1568.247934753418,0.009852684869201768,-1547.5122818313885,-1546.7931044082638,-0.7191774231243926,20.72580023716023,21.454830345153827,0.7290301079935944,8
330,330,N#CC(CCCC1)C1=O,N#CC(CCCC1)=C1O,9.0,-1916.7915441490195,-1916.5474694595334,-0.24407468948561475,-1913.637392853027,-1913.4160632247924,-0.22132962823457086,3.1541512959922784,3.1314062347412346,-0.022745061251043808,9
331,331,N#CC(CCC1)C1=O,N#CC(CCC1)=C1O,8.0,-1620.7088827235737,-1620.5644819335935,-0.14440078997972705,-1615.7453472749967,-1615.890772796631,0.14542552163447908,4.963535448576977,4.6737091369627715,-0.2898263116142061,8
332,332,CCOC(CC(C(C)=O)=O)=O,CCOC(/C=C(/C(C)=O)\O)=O,11.0,-2193.3043365164176,-2193.2887943573,-0.01554215911801293,-2188.0322273599704,-2187.7765481872557,-0.2556791727147356,5.272109156447186,5.51224617004391,0.2401370135967227,11
333,333,CCOC(C(C(CCCC1)C1=O)=O)=O,CCOC(/C(/O)=C(\CCCC1)/C1=O)=O,14.0,-2938.963312042729,-2937.4830216751093,-1.4802903676195456,-2931.560808073928,-2930.502016136169,-1.0587919377585422,7.402503968801284,6.9810055389402805,-0.4214984298610034,14
334,334,N=C(C1)NOC1=N,NC(ON1)=CC1=N,7.0,-1173.2164241719033,-1172.2419591636658,-0.97446500823753,-1172.1032087358428,-1172.553991355896,0.4507826200531326,1.1132154360605,-0.3120321922301628,-1.4252476282906628,7
335,335,CC1=NN=C(C)C1,Cc1cc(C)n[nH]1,7.0,-1512.0244830821023,-1511.7265624465942,-0.2979206355082624,-1529.2600845685238,-1529.1954388504028,-0.06464571812102804,-17.235601486421274,-17.468876403808512,-0.2332749173872344,7
336,336,C1C(c2ccccc2)=NN=C1,c1c[nH]nc1-c1ccccc1,11.0,-2159.4494576443767,-2155.4824918670656,-3.9669657773106337,-2178.9022277086747,-2169.5498918838503,-9.352335824824422,-19.452770064298424,-14.067400016784632,5.3853700475137884,11
337,337,CCOc1cc(C)n[nH]1,CCOc1n[nH]c(C)c1,9.0,-1914.2087314467974,-1913.8534537124633,-0.3552777343343223,-1916.2618193614444,-1916.2246168670652,-0.03720249437901657,-2.053087914646767,-2.3711631546020726,-0.3180752399553057,9
338,338,NC1=NN=CC1,Nc1n[nH]cc1,6.0,-1088.8659784584424,-1089.3062304611203,0.4402520026781076,-1103.2802706971668,-1103.1500088729856,-0.13026182418093413,-14.414292238724327,-13.843778411865287,0.5705138268590417,6
339,339,c1c(cccc2)c2n[nH]1,c1n[nH]c2c1cccc2,9.0,-1719.943937510061,-1719.2660616073608,-0.6778759027001797,-1725.0533390316714,-1725.4924541931152,0.4391151614438513,-5.10940152161038,-6.226392585754411,-1.116991064144031,9
340,340,C1N=CNC=C1,C1NC=NC=C1,6.0,-1221.617448684402,-1221.7164358520508,0.0989871676488292,-1221.8789754599902,-1221.8060780296325,-0.0728974303576706,-0.2615267755882087,-0.08964217758170889,0.1718845980064998,6
341,341,COC1=NCNC(OC)=C1,COC(C1)=NCN=C1OC,10.0,-2007.355257927348,-2006.7164157943728,-0.6388421329756966,-2018.7651781997495,-2016.5404595031741,-2.2247186965757924,-11.40992027240145,-9.824043708801355,1.585876563600095,10
342,342,CCC1=NCNC(CC)=C1,CCC1=NCN=C(CC)C1,10.0,-2400.1190552767416,-2400.690531349182,0.5714760724404186,-2403.015662709129,-2402.475985359192,-0.5396773499373921,-2.8966074323875546,-1.7854540100097438,1.1111534223778108,10
343,343,CC(C=C1C)=NCN1c1ccccc1,CC(C=C1C)N=CN1c1ccccc1,14.0,-3051.4451017015167,-3050.0952375183106,-1.3498641832056821,-3049.5176822853114,-3047.444151489258,-2.073530796053092,1.927419416205339,2.651086029052749,0.7236666128474099,14
344,344,CC1=NCCN=C(C)C1,CC1=NCCNC(C)=C1,9.0,-2101.5530177760493,-2101.641763755799,0.08874597974909193,-2105.624990889633,-2105.574231491089,-0.05075939854441458,-4.071973113584137,-3.9324677352906288,0.1395053782935065,9
345,345,N=C1CN=CC1,N=C1C=NCC1,6.0,-1220.4556275396778,-1220.3959951400755,-0.05963239960215105,-1222.2753909839994,-1222.1116003875732,-0.16379059642645188,-1.8197634443217796,-1.7156052474974786,0.10415819682430084,6
346,346,N=C1CN=CC1,N=C1C=CNC1,6.0,-1220.4556275396778,-1220.3959951400755,-0.05963239960215105,-1220.2742811065546,-1220.1890000038147,-0.08528110273982747,0.1813464331232808,0.2069951362609572,0.025648703137676417,6
347,347,N=C1CN=CC1,NC1=CC=NC1,6.0,-1220.4556275396778,-1220.3959951400755,-0.05963239960215105,-1223.260087067744,-1223.232259563446,-0.02782750429810221,-2.8044595280662183,-2.8362644233702667,-0.031804895304048834,6
348,348,N=C1C=CNC1,Nc1c[nH]cc1,6.0,-1220.2742823615947,-1220.1902315940856,-0.08405076750909757,-1227.0287489123994,-1226.9715435676574,-0.05720534474198756,-6.754466550804636,-6.781311973571746,-0.026845422767109998,6
349,349,NC1=CC=NC1,Nc1c[nH]cc1,6.0,-1223.2600883227844,-1223.2329633293152,-0.027124993469215042,-1227.0287489123994,-1226.9714555969238,-0.05729331547559013,-3.7686605896149104,-3.7384922676085353,0.03016832200637509,6
350,350,C/N=C1/C=COC1,CNc1cocc1,7.0,-1439.591730916855,-1439.4764628181458,-0.11526809870952093,-1441.0780818911005,-1441.3771584892272,0.2990765981269305,-1.4863509742449423,-1.9006956710813936,-0.4143446968364515,7
351,351,Nc1cocc1,N=C1C=COC1,6.0,-1151.9716932339888,-1151.9327716827393,-0.03892155124958663,-1149.6366625898586,-1149.6393746566773,0.002712066818958192,2.335030644130484,2.293397026061939,-0.04163361806854482,6
352,352,Nc1coc2c1cccc2,N=C1c(cccc2)c2OC1,10.0,-1947.4594062688363,-1946.6573884048464,-0.8020178639901587,-1947.2393627737977,-1945.7322881698608,-1.5070746039368714,0.2200434950386807,0.9251002349853934,0.7050567399467127,10
353,353,Nc1cn(-c2ccccc2)nc1,N=C(C1)C=NN1c1ccccc1,12.0,-2338.9883678584274,-2331.6459972839357,-7.342370574491723,-2324.4414321619024,-2323.364256477356,-1.0771756845465459,14.546935696524994,8.281740806579819,-6.265194889945178,12
354,354,Nc1conc1,N=C1C=NOC1,6.0,-1010.8197300572,-1010.7707978553772,-0.048932201822822215,-1000.338581315972,-1000.1485956802368,-0.18998563573529734,10.481148741227912,10.622202175140387,0.14105343391247516,6
355,355,O/N=C1/c(cccc2)c2OC1,ONc1coc2c1cccc2,11.0,-2020.8222810302161,-2018.496400794983,-2.3258802352331718,-2009.0315932398767,-2007.6999285964969,-1.3316646433800088,11.790687790339463,10.796472198486303,-0.9942155918531626,11
356,356,Nc1ccncc1,N=C1C=CNC=C1,7.0,-1406.1512788403104,-1406.0759985809327,-0.07528025937745042,-1387.9612456281875,-1387.9790991096493,0.017853481461997944,18.190033212122444,18.096899471282995,-0.09313374083944836,7
357,357,NNc1ccncc1,NN=C1C=CNC=C1,8.0,-1548.8960943140478,-1548.529822631836,-0.3662716822118455,-1537.2612904331374,-1537.4982926330567,0.2370021999192886,11.63480388091034,11.031529998779206,-0.6032738821311341,8
358,358,CC(Nc1ccncc1)=O,CC(N=C1C=CNC=C1)=O,10.0,-1975.483231670713,-1973.3324020843506,-2.1508295863623057,-1958.4938283649933,-1958.9275463333126,0.43371796831957,16.989403305719634,14.404855751037758,-2.584547554681876,10
359,359,O=C(c1ccccc1)Nc1ccncc1,O=C(c1ccccc1)N=C1C=CNC=C1,15.0,-2920.576568033579,-2906.0313731002807,-14.54519493329826,-2906.3719575688697,-2898.965739715576,-7.406217853293582,14.204610464709274,7.065633384704598,-7.138977080004679,15
360,360,[O-][N+](Nc1ccncc1)=O,[O-][N+](N=C1C=CNC=C1)=O,10.0,-1575.4614585386526,-1575.80690801239,0.3454494737375171,-1565.7718324521786,-1564.8176039657592,-0.9542284864196516,9.689626086473707,10.989304046630876,1.2996779601571689,10
361,361,Nc1ccnc2ccccc12,N=C1c(cccc2)c2NC=C1,11.0,-2196.0883079250048,-2183.65388772583,-12.434420199174385,-2183.297725354022,-2174.6791134796144,-8.618611874407634,12.790582570982226,8.974774246215475,-3.8158083247667487,11
362,362,C(CC1)CCC1Nc1ccnc2c3ncccc3ccc12,C(CC1)CCC1/N=C1\c2ccc(cccn3)c3c2NC=C1,21.0,-4486.078106534519,-4443.568196914673,-42.50990961984644,-4476.779988085766,-4444.813510620117,-31.966477465648488,9.298118448753485,-1.2453137054444596,-10.543432154197943,21
363,363,c(cc1)ccc1Nc1ccnc2c3ncccc3ccc12,c(cc1)ccc1/N=C1\c2ccc(cccn3)c3c2NC=C1,21.0,-4094.4364103994153,-4040.2621459350585,-54.17426446435638,-4090.0380418194704,-4041.292811050415,-48.74523076905507,4.398368579944872,-1.0306651153564417,-5.429033695301313,21
364,364,Nc1cnncc1,N=C1C=NNC=C1,7.0,-1259.094672136305,-1259.1519416999818,0.057269563676754835,-1249.3259205797265,-1249.2762591705325,-0.04966140919418649,9.768751556578538,9.875682529449476,0.10693097287094132,7
365,365,Nc1cnnc2ccccc12,N=C1c(cccc2)c2NN=C1,11.0,-2048.1247293401384,-2039.1978497772213,-8.926879562916838,-2044.5411376721747,-2038.5067516937256,-6.034385978449109,3.583591667963674,0.6910980834959446,-2.8924935844677293,11
366,366,O=C1C=CNC=C1,[O-]c1cc[nH+]cc1,7.0,-1332.7993192785073,-1332.719842918396,-0.07947636011135728,-1332.799213854034,-1332.6777929077148,-0.12142094631917645,0.00010542447330408322,0.04205001068112324,0.041944586207819164,7
367,367,Nc1c(cccc2)c2nc2ccccc12,N=C1c(cccc2)c2Nc2c1cccc2,15.0,-2981.914833128788,-2947.319381286621,-34.595451842166774,-2979.882830739092,-2946.9477929077148,-32.935037831376576,2.0320023896965718,0.37158837890638097,-1.6604140107901912,15
368,368,CC(C)C(/C(/C)=N/C)/C(/C)=N/C,CC(C)/C(/C(/C)=N/C)=C(\C)/NC,12.0,-3106.2595934968444,-3106.76598413086,0.5063906340151334,-3102.9185289782927,-3106.2687735443114,3.3502445660183184,3.3410645185513204,0.4972105865481353,-2.843853932003185,12
369,369,CC(C)C(/C(/C)=N/c1ccccc1)/C(/C)=N/c1ccccc1,CC(C)/C(/C(/C)=N/c1ccccc1)=C(\C)/Nc1ccccc1,22.0,-5004.488784052851,-4996.2932427520755,-8.195541300775403,-4996.702927156013,-4993.275142822266,-3.427784333747695,7.785856896837687,3.0180999298099778,-4.767756967027708,22
370,370,CC1=CN=C(/C(/CCC2)=C\Nc3ccccc3)N2C1=O,CC1=CN=C(C(CCC2)/C=N/c3ccccc3)N2C1=O,20.0,-4136.848134266712,-4111.369593704224,-25.47854056248798,-4126.139926909365,-4113.5502122497555,-12.589714659609857,10.70820735734651,-2.1806185455316154,-12.888825902878125,20
371,371,CC/N=C(\C)/C/N=N/CC,CCN/N=C\C(\C)=N\CC,10.0,-2379.9533828686826,-2379.4953906097408,-0.4579922589414309,-2389.8354186841084,-2389.24958555603,-0.5858331280783204,-9.882035815425752,-9.754194946288864,0.12784086913688952,10
372,372,CC1=CN=C(/C(/CCC2)=N\Nc3ccccc3)N2C1=O,CC1=CN=C(C(CCC2)/N=N/c3ccccc3)N2C1=O,20.0,-3997.404666518637,-3974.441739257813,-22.962927260824472,-3982.9162853391967,-3970.605159622192,-12.311125717004414,14.48838117944024,3.836579635620183,-10.651801543820056,20
373,373,O=C1N(CCC/C2=N/Nc3ccccc3)C2=NC2=C1CCCC2,O=C1N(CCCC2/N=N/c3ccccc3)C2=NC2=C1CCCC2,23.0,-4752.960646882516,-4722.496298309326,-30.46434857318945,-4738.208369386551,-4721.082080795288,-17.126288591261982,14.752277495966153,1.4142175140386826,-13.338059981927474,23
374,374,O=C1N(CCC/C2=N/Nc3ccccc3)C2=Nc2c1cccc2,O=C1N(CCCC2/N=N/c3ccccc3)C2=Nc2c1cccc2,23.0,-4496.237885670858,-4455.754254821777,-40.483630849081244,-4481.9841605733645,-4457.657941497802,-24.32621907556313,14.25372509749286,-1.903686676025245,-16.157411773518106,23
375,375,C/C(/N=N/c1ccccc1)=C1/Nc(cccc2)c2NC1=O,C/C(/C1=Nc(cccc2)c2NC1=O)=N/Nc1ccccc1,21.0,-4019.37177733612,-4005.8884614715575,-13.483315864562886,-4027.34285062323,-4000.3874755554198,-26.95537506781011,-7.971073287109448,5.500985916137779,13.472059203247227,21
376,376,CCC(/C(/C1=Nc(cccc2)c2NC1=O)=N\Nc1ccccc1)=O,CCC(/C(/N=N/c1ccccc1)=C1\Nc(cccc2)c2NC1=O)=O,24.0,-4582.79160714847,-4560.200851226808,-22.590755921662094,-4574.243312832216,-4562.121428283692,-12.121884548525484,8.548294316251486,-1.920577056885122,-10.468871373136608,24
377,377,CCC(C1=CNN(C23Oc(cccc4)c4N2)C1=NN=C3C(CC)=O)=O,CCC(c1c(NN=C(C23Oc(cccc4)c4N3)C(CC)=O)n2nc1)=O,25.0,-4644.211166446144,-4615.821931045532,-28.389235400610232,-4664.110822752569,-4621.114602264404,-42.9962204881649,-19.89965630642655,-5.292671218871874,14.606985087554676,25
378,378,COC(/C(/N=N/c([nH]nc1)c1C#N)=C1\Nc(cccc2)c2NC1=O)=O,COC(/C(/C1=Nc(cccc2)c2NC1=O)=N\Nc([nH]nc1)c1C#N)=O,25.0,-4154.806877450189,-4132.54168611145,-22.26519133873899,-4166.10687010402,-4139.4618159027095,-26.645054201310806,-11.299992653831394,-6.920129791259569,4.3798628625718266,25
379,379,Cc1n[nH]c(/N=N/C(/C(OC)=O)=C2/Nc(cccc3)c3NC2=O)c1C#N,Cc1n[nH]c(N/N=C(\C(OC)=O)/C2=Nc(cccc3)c3NC2=O)c1C#N,26.0,-4453.475120225547,-4430.313822418213,-23.16129780733263,-4464.90336051264,-4437.247675643921,-27.65568486871871,-11.428240287094011,-6.933853225707935,4.494387061386078,26
380,380,CCOC(c1c(N/N=C\C2=Nc(cccc3)c3NC2=O)[nH]nc1)=O,CCOC(c(cn[nH]1)c1/N=N/C=C1/Nc(cccc2)c2NC1=O)=O,24.0,-4280.128623481335,-4253.642198043824,-26.486425437511567,-4258.383009510826,-4243.613182525634,-14.769826985191687,21.745613970509115,10.029015518189226,-11.716598452319884,24
381,381,CCOC(/C(/N=N/c(n(C)nc1C)c1C#N)=C1\Nc(cccc2)c2-n2c1nnc2)=O,CCOC(/C(/c1nc(cccc2)c2n2c1nnc2)=N\Nc(n(C)nc1C)c1C#N)=O,30.0,-5292.55117786236,-5248.643977981566,-43.907199880793094,-5298.874526034737,-5250.102532745362,-48.77199328937513,-6.323348172376428,-1.458554763794382,4.864793408582045,30
382,382,CCOC(/C(/N=N/c(n(C)nc1)c1C(OCC)=O)=C1\Nc(cccc2)c2-n2c1nnc2)=O,CCOC(/C(/c1nc(cccc2)c2n2c1nnc2)=N\Nc(n(C)nc1)c1C(OCC)=O)=O,32.0,-5756.555695841435,-5712.1286965484605,-44.42699929297486,-5767.976073219023,-5719.908828231812,-48.06724498721086,-11.420377377586194,-7.780131683350191,3.640245694236,32
383,383,CNc(cc1)ccc1N=O,C/N=C(\C=C1)/C=C/C1=N/O,10.0,-1915.6088138144378,-1914.9309192581175,-0.6778945563203251,-1904.3281941651126,-1903.9166315231325,-0.4115626419802538,11.280619649325445,11.014287734985373,-0.2663319143400713,10
