,Unnamed: 0,Smiles_A,Smiles_B,natoms,Ea_DFT,Ea_nn,Diff_MolA,Eb_DFT,Eb_nn,Diff_molB,Diff_abi,Diff_NN,Diff_NN_abi,n_atoms
372,372,CC1=CN=C(/C(/CCC2)=N\Nc3ccccc3)N2C1=O,CC1=CN=C(C(CCC2)/N=N/c3ccccc3)N2C1=O,20.0,-4063.327108868903,-4025.653725906372,-37.67338296253047,-4052.356430935685,-4010.795820877075,-41.560610058609655,10.970677933217758,14.857905029296944,3.8872270960791866,20
373,373,O=C1N(CCC/C2=N/Nc3ccccc3)C2=NC2=C1CCCC2,O=C1N(CCCC2/N=N/c3ccccc3)C2=NC2=C1CCCC2,23.0,-4835.533593514365,-4773.721304626465,-61.81228888789974,-4824.049941364011,-4763.19507852173,-60.85486284228227,11.48365215035392,10.526226104736454,-0.957426045617467,23
374,374,O=C1N(CCC/C2=N/Nc3ccccc3)C2=Nc2c1cccc2,O=C1N(CCCC2/N=N/c3ccccc3)C2=Nc2c1cccc2,23.0,-4573.9334502092515,-4507.703788101197,-66.22966210805407,-4562.987961825674,-4495.083154769897,-67.90480705577647,10.945488383576958,12.62063333129936,1.6751449477224014,23
375,375,C/C(/N=N/c1ccccc1)=C1/Nc(cccc2)c2NC1=O,C/C(/C1=Nc(cccc2)c2NC1=O)=N/Nc1ccccc1,21.0,-4083.3357982983894,-4056.8738355102532,-26.461962788135683,-4091.6329470134133,-4056.945267745972,-34.68767926744067,-8.297148715023011,-0.07143223571802082,8.225716479304992,21
376,376,CCC(/C(/C1=Nc(cccc2)c2NC1=O)=N\Nc1ccccc1)=O,CCC(/C(/N=N/c1ccccc1)=C1\Nc(cccc2)c2NC1=O)=O,24.0,-4661.7590252471,-4608.034057937623,-53.72496730947751,-4652.660026042735,-4608.303952148438,-44.35607389429697,9.0989992043651,-0.26989421081543696,-9.368893415180537,24
377,377,CCC(C1=CNN(C23Oc(cccc4)c4N2)C1=NN=C3C(CC)=O)=O,CCC(c1c(NN=C(C23Oc(cccc4)c4N3)C(CC)=O)n2nc1)=O,25.0,-4737.163952436055,-4674.077206512451,-63.08674592360421,-4758.939154290829,-4677.397573883058,-81.54158040777202,-21.775201854773517,-3.320367370605709,18.454834484167804,25
378,378,COC(/C(/N=N/c([nH]nc1)c1C#N)=C1\Nc(cccc2)c2NC1=O)=O,COC(/C(/C1=Nc(cccc2)c2NC1=O)=N\Nc([nH]nc1)c1C#N)=O,25.0,-4237.803107140071,-4178.089765045166,-59.71334209490488,-4250.778407845288,-4189.455583831787,-61.322824013500394,-12.975300705216794,-11.365818786621276,1.6094819185955205,25
379,379,Cc1n[nH]c(/N=N/C(/C(OC)=O)=C2/Nc(cccc3)c3NC2=O)c1C#N,Cc1n[nH]c(N/N=C(\C(OC)=O)/C2=Nc(cccc3)c3NC2=O)c1C#N,26.0,-4539.984321127577,-4479.702351699829,-60.281969427747754,-4553.130484804626,-4489.866138381958,-63.264346422667586,-13.146163677049115,-10.163786682129283,2.9823769949198318,26
380,380,CCOC(c1c(N/N=C\C2=Nc(cccc3)c3NC2=O)[nH]nc1)=O,CCOC(c(cn[nH]1)c1/N=N/C=C1/Nc(cccc2)c2NC1=O)=O,24.0,-4361.514482176777,-4305.099095214844,-56.41538696193311,-4337.107182299504,-4301.398342391968,-35.70883990753464,24.40729987727445,3.700752822875984,-20.70654705439847,24
381,381,CCOC(/C(/N=N/c(n(C)nc1C)c1C#N)=C1\Nc(cccc2)c2-n2c1nnc2)=O,CCOC(/C(/c1nc(cccc2)c2n2c1nnc2)=N\Nc(n(C)nc1C)c1C#N)=O,30.0,-5392.920903445605,-5299.093786193847,-93.82711725175794,-5399.07928739702,-5308.638258911133,-90.44102848588771,-6.1583839514150895,-9.544472717285316,-3.3860887658702272,30
382,382,CCOC(/C(/N=N/c(n(C)nc1)c1C(OCC)=O)=C1\Nc(cccc2)c2-n2c1nnc2)=O,CCOC(/C(/c1nc(cccc2)c2n2c1nnc2)=N\Nc(n(C)nc1)c1C(OCC)=O)=O,32.0,-5870.9495679754455,-5772.051897125244,-98.89767085020229,-5882.180488764373,-5784.731998672485,-97.44849009188783,-11.230920788926596,-12.680101547241065,-1.4491807583144691,32
383,383,CNc(cc1)ccc1N=O,C/N=C(\C=C1)/C=C/C1=N/O,10.0,-1943.8340067132806,-1943.8398617477415,0.005855034460864772,-1929.9546364384062,-1927.7883698043827,-2.1662666340237138,13.879370274874873,16.051491943359448,2.1721216684845785,10
384,384,CNc(cc1)ccc1/N=N/c1ccccc1,C/N=C(\C=C1)/C=C/C1=N/Nc1ccccc1,16.0,-3287.7787153769873,-3267.6035802154547,-20.17513516153258,-3267.158793956043,-3260.462467941284,-6.696326014758598,20.619921420944138,7.141112274170156,-13.478809146773985,16
385,385,Nc(c1ccccc11)ccc1/N=N/c1ccccc1,N=C(C=C1)c(cccc2)c2/C1=N/Nc1ccccc1,19.0,-3797.331712977024,-3753.321670120239,-44.010042856785276,-3787.161425906027,-3756.723322448729,-30.43810345729662,10.170287070997349,-3.4016523284913087,-13.571939399488654,19
386,386,Nc(c1ccccc11)c(cccc2)c2c1/N=N/c1ccccc1,N=C(c1c2cccc1)c(cccc1)c1C2=NNc1ccccc1,23.0,-4591.058693019721,-4512.756123275757,-78.30256974396345,-4597.306928755262,-4520.917696060182,-76.38923269507995,-6.248235735540219,-8.161572784423697,-1.9133370488834769,23
387,387,Nc(ccc1ccccc11)c1/N=N/c1ccccc1,N=C(C=Cc1c2cccc1)/C2=N\Nc1ccccc1,19.0,-3801.555020431396,-3758.128039123535,-43.4269813078613,-3796.05078789069,-3759.050324295044,-37.00046359564658,5.504232540705742,-0.9222851715089746,-6.426517712214718,19
388,388,COCNc(ccc1ccccc11)c1/N=N/c1ccccc1,COC/N=C(\C=Cc1c2cccc1)/C2=N\Nc1ccccc1,22.0,-4476.728434353652,-4423.739241668701,-52.989192684951384,-4480.026542159015,-4435.966469879149,-44.06007227986447,-3.2981078053626334,-12.227228210449539,-8.929120405086906,22
389,389,Nc(cc1)cc(O)c1/N=N/c(c1ccccc1cc1)c1O,Nc(cc1)cc(O)c1N/N=C(/c(cccc1)c1C=C1)\C1=O,21.0,-4012.77936685587,-3964.560162689209,-48.219204166661264,-4014.098109839168,-3970.7652663574213,-43.33284348174585,-1.3187429832973976,-6.205103668212813,-4.886360684915417,21
390,390,Nc(cc1)cc(O)c1N/N=C(/c(cccc1)c1C=C1)\C1=O,N=C(C=C/C1=N/Nc(c2ccccc2cc2)c2O)C=C1O,21.0,-4014.098106701567,-3970.7666738891603,-43.331432812406995,-3990.442509771944,-3944.568637527466,-45.87387224447775,23.655596929623695,26.19803636169445,2.54243943207075,21
391,391,N=C(CCC1)CC1=O,N=C(CCC1)C=C1O,8.0,-1782.970604901828,-1783.6703154144284,0.6997105126006318,-1773.9188239446235,-1773.4102887496952,-0.5085351949287542,9.0517809572043,10.260026664733688,1.208245707529386,8
392,392,N=C(CCC1)CC1=O,NC(CCC1)=CC1=O,8.0,-1782.970604901828,-1783.6703154144284,0.6997105126006318,-1787.6783861929846,-1787.858777984619,0.18039179163429253,-4.7077812911568335,-4.188462570190495,0.5193187209663392,8
393,393,N=C(CCC1)C=C1O,NC(CCC1)=CC1=O,8.0,-1773.9188239446235,-1773.4104646911621,-0.5083592534615491,-1787.6783861929846,-1787.8589539260863,0.18056773310149765,-13.759562248361135,-14.44848923492418,-0.6889269865630467,8
394,394,CC(/C=C(/C)\O)=N,CC(/C=C(/C)\N)=O,7.0,-1611.6039898104145,-1609.7995032577514,-1.8044865526628653,-1609.897025546842,-1609.4921335144047,-0.4048920324376013,1.7069642635724451,0.3073697433471807,-1.3995945202252642,7
395,395,CC(CC1=O)=NN1c1ccccc1,Cc(cc1O)nn1-c1ccccc1,13.0,-2621.5149951258745,-2606.571254356384,-14.943740769490432,-2611.252823711812,-2596.4071157913213,-14.845707920490895,10.262171414062776,10.16413856506324,-0.09803284899953724,13
396,396,CC(CC1=O)=NN1c1ccccc1,CC(NN1c2ccccc2)=CC1=O,13.0,-2621.514994498354,-2606.571254356384,-14.943740141970009,-2612.562409825411,-2602.1477339859007,-10.414675839509982,8.95258467294343,4.423520370483403,-4.529064302460029,13
397,397,Cc(cc1O)nn1-c1ccccc1,CC(NN1c2ccccc2)=CC1=O,13.0,-2611.2528199466915,-2596.406587966919,-14.84623197977271,-2612.56240668781,-2602.1473821029667,-10.41502458484365,-1.3095867411184372,-5.740794136047497,-4.431207394929062,13
398,398,CC(C)(C)C(Cc1nc2ccccc2cc1)=O,CC(C)(C)C(/C=C1\Nc(cccc2)c2C=C1)=O,17.0,-3817.0161242716854,-3782.8798366241454,-34.13628764753912,-3816.2445921077,-3790.255302932739,-25.989289174960962,0.7715321639843751,-7.3754663085937855,-8.146998472578161,17
