,Unnamed: 0,Smiles_A,Smiles_B,natoms,Ea_DFT,Ea_nn,Diff_MolA,Eb_DFT,Eb_nn,Diff_molB,Diff_abi,Diff_NN,Diff_NN_abi,n_atoms
411,411,CC(C)(C/C(/C1)=N\Nc2ccccc2)CC1=O,CC(C)(C1)CC(NNc2ccccc2)=CC1=O,17.0,-3765.769949761381,-3761.8300109492243,-3.939938812156925,-3763.5895243946784,-3759.5125553643925,-4.076969030285909,2.1804253667028206,2.317455584831805,0.13703021812898442,17
412,412,CC(C1)=Nc(cccc2)c2NC1=O,CC(Nc(cccc1)c1N1)=CC1=O,13.0,-2612.676498908685,-2607.291478701495,-5.385020207189882,-2597.128790173064,-2591.7053055459687,-5.4234846270951484,15.5477087356212,15.586173155526467,0.038464419905267284,13
413,413,O=C1NC=CN=CC1,O=C1NC=CNC=C1,8.0,-1505.3200498674105,-1503.7063561047632,-1.6136937626472443,-1460.6110264582294,-1455.8184904949217,-4.792535963307955,44.70902340918087,47.887865609841576,3.1788422006607107,8
414,414,CC(C1)=Nc(ccnc2)c2NC1=O,CC(Nc(ccnc1)c1N1)=CC1=O,13.0,-2483.558448138257,-2478.580150345433,-4.9782977928239225,-2467.051953244709,-2460.8141051358484,-6.237848108860363,16.50649489354828,17.766045209584718,1.2595503160364387,13
415,415,CC(C1)=Nc(nccc2)c2NC1=O,CC(Nc(nccc1)c1N1)=CC1=O,13.0,-2483.1106015293053,-2478.397878557863,-4.7127229714424175,-2468.272821871904,-2462.334209619066,-5.938612252838084,14.837779657401368,16.063668938797036,1.2258892813956663,13
416,416,CC(C1)=Nc(ncnc2)c2NC1=O,CC(Nc(ncnc1)c1N1)=CC1=O,13.0,-2356.648497157279,-2352.5835456208592,-4.064951536419811,-2356.613593197799,-2355.066910757504,-1.5466824402951715,0.034903959479834164,-2.483365136644806,-2.518269096124641,13
417,417,Cc1nnc(N2)n1N=C(C)CC2=O,Cc1nnc(N2)n1NC(C)=CC2=O,13.0,-2340.146947785097,-2339.294419239972,-0.8525285451250966,-2323.776097221984,-2323.656520306891,-0.11957691509314827,16.37085056311298,15.637898933081033,-0.7329516300319483,13
418,418,Cc(n1N2)nnc1N=C(C)CC2=O,Cc1nnc(NC(C)=C2)n1NC2=O,13.0,-2328.417154780845,-2326.048573611732,-2.3685811691129857,-2281.717812510109,-2278.60020117308,-3.117611337028848,46.699342270736,47.44837243865186,0.7490301679158621,13
419,419,O=C1NCCN=CC1,O=C1NCCNC=C1,8.0,-1641.8570178825025,-1641.2327070213162,-0.624310861186359,-1628.1042378734742,-1625.8798276788384,-2.224410194635766,13.752780009028356,15.352879342477765,1.600099333449407,8
420,420,Oc1cc2nc3ccccc3cc2cc1,O=C1C=C2Nc(cccc3)c3C=C2C=C1,15.0,-2929.7148319179155,-2928.1431340461518,-1.5716978717641723,-2925.755304241009,-2928.983589962393,3.2282857213840543,3.9595276769064185,-0.8404559162418082,-4.799983593148227,15
